dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,regist,cnt,casual_lag2,regist_lag2,cnt_lag2,temp_inc,casual_avg_aheadWeek,regist_avg_aheadWeek,cnt_avg_aheadWeek,casual_avg_ahead3days,regist_avg_ahead3days,cnt_avg_ahead3days,casual_avg_aheadMonth,regist_avg_aheadMonth,cnt_avg_aheadMonth,casual_median_LastWeek,regist_median_LastWeek,cnt_median_LastWeek,casual_inc_ratio_monthly,regist_inc_ratio_monthly,cnt_inc_ratio_monthly,casual_inc_ratio_weekly,regist_inc_ratio_weekly,cnt_inc_ratio_weekly,casual_inc_ratio,regist_inc_ratio,cnt_inc_ratio
2012-07-09,3,1,7,0,1,1,2,0.710833,0.654054,0.683333,0.180975,998,5571,6569,1448.0,3392.0,4840.0,-0.136,1451.143,4707.286,6158.429,1566.6,4703.6,6270.2,1437.548,5175.258,6612.806,1405.0,4841.0,6227.0,0.007,-0.345,-0.268,-0.002,-0.279,-0.214,-0.311,0.642,0.357
2012-07-10,3,1,7,0,2,1,2,0.720833,0.664796,0.6675,0.15173699999999998,954,5336,6290,1203.0,3469.0,4672.0,0.014,1420.0,4615.714,6035.714,1596.8,4275.8,5872.6,1442.871,5078.903,6521.774,1366.0,4841.0,6227.0,-0.166,-0.317,-0.284,-0.153,-0.248,-0.226,-0.207,0.538,0.346
2012-07-11,3,1,7,0,3,1,1,0.716667,0.650271,0.633333,0.15173299999999998,975,6289,7264,998.0,5571.0,6569.0,-0.006,1433.429,4651.143,6084.571,1284.0,4421.8,5705.8,1427.065,5057.065,6484.129,1366.0,4841.0,6241.0,-0.301,0.102,0.013,-0.304,0.198,0.08,-0.023,0.129,0.106
2012-07-12,3,1,7,0,4,1,1,0.7158329999999999,0.654683,0.529583,0.146775,1032,6414,7446,954.0,5336.0,6290.0,-0.001,1419.429,4612.286,6031.714,1193.8,4521.8,5715.6,1370.484,5074.677,6445.161,1366.0,4841.0,6241.0,-0.304,0.051,-0.024,-0.328,0.157,0.043,0.082,0.202,0.184
2012-07-13,3,1,7,0,5,1,2,0.731667,0.667933,0.485833,0.08085,1511,5988,7499,975.0,6289.0,7264.0,0.022,1192.714,4819.143,6011.857,1115.6,4811.4,5927.0,1330.194,5136.452,6466.645,1203.0,4841.0,6241.0,-0.267,0.224,0.123,-0.183,0.305,0.208,0.55,-0.048,0.032
2012-07-14,3,1,7,0,6,0,2,0.703333,0.666042,0.699167,0.143679,2355,4614,6969,1032.0,6414.0,7446.0,-0.039,1139.429,5044.571,6184.0,1032.4,5415.8,6448.2,1330.677,5161.194,6491.871,1032.0,5336.0,6290.0,-0.224,0.243,0.147,-0.094,0.271,0.204,1.282,-0.281,-0.064
2012-07-15,3,1,7,0,0,0,1,0.745833,0.705196,0.717917,0.166667,1920,4111,6031,1511.0,5988.0,7499.0,0.06,1160.143,5208.429,6368.571,1094.0,5919.6,7013.6,1364.032,5209.355,6573.387,1032.0,5571.0,6569.0,0.108,0.149,0.141,0.302,0.15,0.178,0.271,-0.313,-0.196
2012-07-16,3,1,7,0,1,1,1,0.763333,0.724125,0.645,0.164187,1088,5742,6830,2355.0,4614.0,6969.0,0.023,1289.714,5383.0,6672.714,1365.4,5728.2,7093.6,1402.161,5156.645,6558.806,1032.0,5571.0,6969.0,0.68,-0.105,0.063,0.826,-0.143,0.044,-0.538,0.244,-0.02
2012-07-17,3,1,7,0,2,1,1,0.818333,0.755683,0.505833,0.114429,921,5865,6786,1920.0,4111.0,6031.0,0.072,1392.143,5474.714,6866.857,1558.6,5483.2,7041.8,1426.032,5089.806,6515.839,1032.0,5571.0,6969.0,0.346,-0.192,-0.074,0.379,-0.249,-0.122,-0.52,0.427,0.125
2012-07-18,3,1,7,0,3,1,1,0.793333,0.745583,0.577083,0.137442,799,4914,5713,1088.0,5742.0,6830.0,-0.031,1405.0,5499.143,6904.143,1581.2,5373.8,6955.0,1410.71,5078.194,6488.903,1088.0,5742.0,6969.0,-0.229,0.131,0.053,-0.226,0.044,-0.011,-0.266,-0.144,-0.164
2012-07-19,3,1,7,0,4,1,1,0.77,0.714642,0.600417,0.165429,888,5703,6591,921.0,5865.0,6786.0,-0.029,1400.286,5574.714,6975.0,1559.0,5264.0,6823.0,1344.839,5114.516,6459.355,1088.0,5865.0,6969.0,-0.315,0.147,0.051,-0.342,0.052,-0.027,-0.036,-0.028,-0.029
2012-07-20,3,1,7,0,5,1,2,0.665833,0.613025,0.844167,0.208967,747,5123,5870,799.0,4914.0,5713.0,-0.135,1375.143,5378.286,6753.429,1416.6,5049.2,6465.8,1285.645,5132.903,6418.548,1088.0,5742.0,6830.0,-0.379,-0.043,-0.11,-0.419,-0.086,-0.154,-0.065,0.043,0.027
2012-07-21,3,1,7,0,6,0,3,0.595833,0.549912,0.865417,0.2133,1264,3195,4459,888.0,5703.0,6591.0,-0.105,1354.571,5276.714,6631.286,1123.2,5267.0,6390.2,1293.226,5173.452,6466.677,1088.0,5703.0,6786.0,-0.313,0.102,0.019,-0.344,0.081,-0.006,0.423,-0.44,-0.323
2012-07-22,3,1,7,0,0,0,2,0.6675,0.623125,0.7625,0.09392080000000001,2544,4866,7410,747.0,5123.0,5870.0,0.12,1245.429,5153.143,6398.571,888.6,5469.4,6358.0,1286.097,5149.774,6435.871,921.0,5123.0,6591.0,-0.419,-0.005,-0.088,-0.4,-0.006,-0.083,2.406,-0.05,0.262
2012-07-23,3,1,7,0,1,1,1,0.741667,0.690017,0.694167,0.138683,1135,5831,6966,1264.0,3195.0,4459.0,0.111,1089.571,4950.429,6040.0,923.8,4960.0,5883.8,1298.742,5080.613,6379.355,921.0,5123.0,6031.0,-0.027,-0.371,-0.301,0.16,-0.355,-0.262,-0.102,0.825,0.562
2012-07-24,3,1,7,0,2,1,1,0.750833,0.70645,0.655,0.211454,1140,6452,7592,2544.0,4866.0,7410.0,0.012,1178.714,5058.286,6237.0,1248.4,4760.2,6008.6,1355.71,5072.194,6427.903,921.0,5123.0,6591.0,0.877,-0.041,0.153,1.158,-0.038,0.188,-0.552,0.326,0.025
2012-07-25,3,1,7,0,3,1,1,0.724167,0.654054,0.45,0.1648,1383,6790,8173,1135.0,5831.0,6966.0,-0.036,1185.429,5071.0,6256.429,1315.6,4943.6,6259.2,1361.226,5103.548,6464.774,921.0,5123.0,6591.0,-0.166,0.143,0.078,-0.043,0.15,0.113,0.219,0.164,0.173
2012-07-26,3,1,7,0,4,1,1,0.776667,0.739263,0.5966670000000001,0.28481300000000004,1036,5825,6861,1140.0,6452.0,7592.0,0.072,1216.714,5154.857,6371.571,1366.0,5093.4,6459.4,1312.29,5156.806,6469.097,1135.0,5123.0,6591.0,-0.131,0.251,0.174,-0.063,0.252,0.192,-0.091,-0.097,-0.096
2012-07-27,3,1,7,0,5,1,1,0.781667,0.734217,0.594583,0.15299200000000002,1259,5645,6904,1383.0,6790.0,8173.0,0.006,1300.143,5422.857,6723.0,1493.2,5426.8,6920.0,1274.613,5235.839,6510.452,1140.0,5703.0,6966.0,0.085,0.297,0.255,0.064,0.252,0.216,-0.09,-0.169,-0.155
2012-07-28,3,1,7,0,6,0,1,0.755833,0.697604,0.613333,0.15735,2234,4451,6685,1036.0,5825.0,6861.0,-0.033,1321.286,5440.286,6761.571,1447.6,5952.8,7400.4,1271.29,5241.806,6513.097,1140.0,5825.0,6966.0,-0.185,0.111,0.053,-0.216,0.071,0.015,1.156,-0.236,-0.026
2012-07-29,3,1,7,0,0,0,1,0.7216670000000001,0.667933,0.62375,0.170396,2153,4444,6597,1259.0,5645.0,6904.0,-0.045,1394.429,5514.857,6909.286,1190.6,6108.6,7299.2,1277.161,5218.581,6495.742,1259.0,5825.0,6966.0,-0.014,0.082,0.063,-0.097,0.024,-0.001,0.71,-0.213,-0.044
2012-07-30,3,1,7,0,1,1,1,0.730833,0.684987,0.66875,0.153617,1040,6065,7105,2234.0,4451.0,6685.0,0.013,1533.0,5694.286,7227.286,1410.4,5832.6,7243.0,1314.484,5160.29,6474.774,1259.0,5825.0,6966.0,0.7,-0.137,0.032,0.457,-0.218,-0.075,-0.534,0.363,0.063
2012-07-31,3,1,7,0,2,1,1,0.713333,0.662896,0.704167,0.165425,968,6248,7216,2153.0,4444.0,6597.0,-0.024,1477.143,5634.0,7111.143,1613.0,5431.0,7044.0,1354.226,5111.452,6465.677,1259.0,5825.0,6904.0,0.59,-0.131,0.02,0.458,-0.211,-0.072,-0.55,0.406,0.094
2012-08-01,3,1,8,0,3,1,1,0.7175,0.667308,0.6775,0.141179,1074,6506,7580,1040.0,6065.0,7105.0,0.006,1463.571,5667.429,7131.0,1544.4,5286.0,6830.4,1361.032,5157.613,6518.645,1259.0,5825.0,6904.0,-0.236,0.176,0.09,-0.289,0.07,-0.004,0.033,0.073,0.067
2012-08-02,3,1,8,0,4,1,1,0.7525,0.707088,0.659583,0.129354,983,6278,7261,968.0,6248.0,7216.0,0.049,1439.0,5638.286,7077.286,1530.8,5370.6,6901.4,1345.323,5222.645,6567.968,1259.0,5825.0,6904.0,-0.28,0.196,0.099,-0.327,0.108,0.02,0.015,0.005,0.006
2012-08-03,3,1,8,0,5,1,2,0.765833,0.722867,0.6425,0.215792,1328,5847,7175,1074.0,6506.0,7580.0,0.018,1394.857,5597.714,6992.571,1493.8,5542.8,7036.6,1334.129,5299.935,6634.065,1074.0,5825.0,6904.0,-0.195,0.228,0.143,-0.23,0.162,0.084,0.236,-0.101,-0.053
2012-08-04,3,1,8,0,6,0,1,0.793333,0.751267,0.613333,0.257458,2345,4479,6824,983.0,6278.0,7261.0,0.036,1387.286,5662.429,7049.714,1243.6,5908.2,7151.8,1336.677,5330.742,6667.419,1074.0,6065.0,7105.0,-0.265,0.178,0.089,-0.291,0.109,0.03,1.386,-0.287,-0.06
2012-08-05,3,1,8,0,0,0,1,0.769167,0.731079,0.6525,0.290421,1707,3757,5464,1328.0,5847.0,7175.0,-0.03,1397.143,5691.286,7088.429,1078.6,6188.8,7267.4,1345.581,5338.452,6684.032,1074.0,6065.0,7175.0,-0.013,0.095,0.073,-0.049,0.027,0.012,0.285,-0.357,-0.238
2012-08-06,3,1,8,0,1,1,2,0.7525,0.710246,0.654167,0.129354,1233,5780,7013,2345.0,4479.0,6824.0,-0.022,1413.0,5695.286,7108.286,1339.6,5871.6,7211.2,1338.581,5326.774,6665.355,1074.0,6065.0,7175.0,0.752,-0.159,0.024,0.66,-0.214,-0.04,-0.474,0.29,0.028
2012-08-07,3,1,8,0,2,1,2,0.735833,0.697621,0.70375,0.116908,1278,5995,7273,1707.0,3757.0,5464.0,-0.022,1349.286,5597.143,6946.429,1487.4,5373.4,6860.8,1348.323,5291.968,6640.29,1074.0,6065.0,7175.0,0.266,-0.29,-0.177,0.265,-0.329,-0.213,-0.251,0.596,0.331
2012-08-08,3,1,8,0,3,1,2,0.75,0.707717,0.672917,0.1107,1263,6271,7534,1233.0,5780.0,7013.0,0.019,1376.857,5556.429,6933.286,1519.2,5228.2,6747.4,1344.032,5322.258,6666.29,1233.0,5847.0,7175.0,-0.083,0.086,0.052,-0.104,0.04,0.011,0.024,0.085,0.074
2012-08-09,3,1,8,0,4,1,1,0.755833,0.699508,0.620417,0.1561,1196,6090,7286,1278.0,5995.0,7273.0,0.008,1421.143,5520.286,6941.429,1578.2,5171.6,6749.8,1338.548,5406.226,6744.774,1278.0,5847.0,7175.0,-0.045,0.109,0.078,-0.101,0.086,0.048,-0.064,0.016,0.002
2012-08-10,3,1,8,0,5,1,2,0.7158329999999999,0.667942,0.7158329999999999,0.238813,1065,4721,5786,1263.0,6271.0,7534.0,-0.053,1448.143,5486.714,6934.857,1565.2,5256.4,6821.6,1340.484,5496.613,6837.097,1278.0,5847.0,7175.0,-0.058,0.141,0.102,-0.128,0.143,0.086,-0.157,-0.247,-0.232
2012-08-11,3,1,8,0,6,0,2,0.6925,0.638267,0.732917,0.206479,2247,4052,6299,1196.0,6090.0,7286.0,-0.033,1478.571,5459.857,6938.429,1335.4,5578.6,6914.0,1346.871,5513.355,6860.226,1278.0,5847.0,7175.0,-0.112,0.105,0.062,-0.191,0.115,0.05,0.879,-0.335,-0.135
2012-08-12,3,1,8,0,0,0,1,0.700833,0.644579,0.530417,0.122512,2182,4362,6544,1065.0,4721.0,5786.0,0.012,1441.0,5299.0,6740.0,1207.0,5771.4,6978.4,1350.452,5493.516,6843.968,1263.0,5780.0,7013.0,-0.211,-0.141,-0.155,-0.261,-0.109,-0.142,1.049,-0.076,0.131
2012-08-13,3,1,8,0,1,1,1,0.720833,0.662254,0.545417,0.136212,1207,5676,6883,2247.0,4052.0,6299.0,0.029,1427.0,5238.0,6665.0,1409.8,5425.8,6835.6,1391.484,5421.355,6812.839,1263.0,5780.0,7013.0,0.615,-0.253,-0.075,0.575,-0.226,-0.055,-0.463,0.401,0.093
2012-08-14,3,1,8,0,2,1,1,0.726667,0.676779,0.686667,0.169158,1128,5656,6784,2182.0,4362.0,6544.0,0.008,1494.857,5324.429,6819.286,1590.6,5099.2,6689.8,1428.581,5355.161,6783.742,1263.0,5780.0,7013.0,0.527,-0.185,-0.035,0.46,-0.181,-0.04,-0.483,0.297,0.037
2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,1207.0,5676.0,6883.0,-0.028,1491.143,5309.571,6800.714,1579.4,4980.2,6559.6,1418.774,5345.097,6763.871,1263.0,5676.0,6883.0,-0.149,0.062,0.018,-0.191,0.069,0.012,-0.007,0.083,0.067
2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,1128.0,5656.0,6784.0,0.018,1469.714,5261.143,6730.857,1565.8,4893.4,6459.2,1379.194,5378.71,6757.903,1207.0,5656.0,6784.0,-0.182,0.052,0.004,-0.233,0.075,0.008,0.186,0.108,0.121
2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,1198.0,6149.0,7347.0,0.006,1460.429,5243.714,6704.143,1592.4,5179.0,6771.4,1355.903,5444.452,6800.355,1198.0,5656.0,6784.0,-0.116,0.129,0.08,-0.18,0.173,0.096,0.238,-0.079,-0.027
2012-08-18,3,1,8,0,6,0,1,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,1338.0,6267.0,7605.0,-0.062,1480.714,5269.0,6749.714,1410.6,5622.0,7032.6,1363.968,5461.387,6825.355,1207.0,5656.0,6784.0,-0.019,0.148,0.114,-0.096,0.189,0.127,1.113,-0.196,0.034
2012-08-19,3,1,8,0,0,0,2,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,1483.0,5665.0,7148.0,-0.063,1540.429,5403.857,6944.286,1270.8,5882.6,7153.4,1382.097,5454.935,6837.032,1338.0,5665.0,6883.0,0.073,0.039,0.045,-0.037,0.048,0.029,-0.185,-0.41,-0.364
2012-08-20,3,1,8,0,1,1,2,0.635833,0.595967,0.734167,0.12997899999999998,1026,5504,6530,2827.0,5038.0,7865.0,0.0,1623.286,5544.714,7168.0,1594.8,5755.0,7349.8,1447.516,5458.935,6906.452,1338.0,5665.0,7148.0,0.953,-0.077,0.139,0.742,-0.091,0.097,-0.637,0.092,-0.17
2012-08-21,3,1,8,0,2,1,1,0.649167,0.601025,0.67375,0.07277080000000001,1081,5925,7006,1208.0,3341.0,4549.0,0.021,1484.143,5398.857,6883.0,1610.8,5292.0,6902.8,1457.839,5382.742,6840.581,1208.0,5665.0,7148.0,-0.171,-0.379,-0.335,-0.186,-0.381,-0.339,-0.105,0.773,0.54
2012-08-22,3,1,8,0,3,1,1,0.6675,0.621854,0.677083,0.0702833,1094,6281,7375,1026.0,5504.0,6530.0,0.028,1458.286,5374.286,6832.571,1576.4,5163.0,6739.4,1466.839,5395.032,6861.871,1208.0,5656.0,7148.0,-0.301,0.02,-0.048,-0.296,0.024,-0.044,0.066,0.141,0.129
2012-08-23,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.08459580000000001,1363,6402,7765,1081.0,5925.0,7006.0,0.042,1451.571,5412.714,6864.286,1525.0,5094.6,6619.6,1460.935,5483.097,6944.032,1208.0,5665.0,7148.0,-0.26,0.081,0.009,-0.255,0.095,0.021,0.261,0.081,0.108
2012-08-24,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.07214580000000001,1325,6257,7582,1094.0,6281.0,7375.0,0.01,1436.714,5431.571,6868.286,1447.2,5217.8,6665.0,1414.161,5528.742,6942.903,1208.0,5665.0,7148.0,-0.226,0.136,0.062,-0.239,0.156,0.074,0.211,-0.004,0.028
2012-08-25,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,1363.0,6402.0,7765.0,-0.058,1440.286,5450.857,6891.143,1154.4,5490.6,6645.0,1421.516,5547.161,6968.677,1208.0,5665.0,7148.0,-0.041,0.154,0.114,-0.054,0.174,0.127,0.342,-0.34,-0.22
2012-08-26,3,1,8,0,0,0,2,0.6533329999999999,0.595996,0.845833,0.228858,1483,3772,5255,1325.0,6257.0,7582.0,-0.013,1417.714,5535.429,6953.143,1177.8,6073.8,7251.6,1427.484,5540.871,6968.355,1208.0,5925.0,7375.0,-0.072,0.129,0.088,-0.065,0.13,0.09,0.119,-0.397,-0.307
2012-08-27,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,1829.0,4224.0,6053.0,0.077,1275.143,5419.143,6694.286,1338.4,5817.8,7156.2,1441.871,5458.097,6899.968,1208.0,5925.0,7006.0,0.268,-0.226,-0.123,0.434,-0.221,-0.096,-0.459,0.403,0.143
2012-08-28,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,1483.0,3772.0,5255.0,0.036,1314.429,5480.714,6795.143,1418.8,5387.2,6806.0,1456.29,5391.871,6848.161,1325.0,5925.0,7006.0,0.018,-0.3,-0.233,0.128,-0.312,-0.227,-0.37,0.619,0.34
2012-08-29,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,989.0,5928.0,6917.0,-0.059,1309.143,5541.286,6850.429,1397.8,5316.6,6714.4,1447.581,5401.0,6848.581,1325.0,5928.0,7006.0,-0.317,0.098,0.01,-0.245,0.07,0.01,0.19,0.1,0.113
2012-08-30,3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,935.0,6105.0,7040.0,0.032,1288.286,5567.0,6855.286,1312.2,5257.2,6569.4,1405.677,5454.355,6860.032,1325.0,6105.0,7040.0,-0.335,0.119,0.026,-0.274,0.097,0.027,0.253,0.071,0.096
2012-08-31,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,1433,5917,7350,1177.0,6520.0,7697.0,0.081,1300.143,5601.143,6901.286,1282.6,5309.8,6592.4,1374.194,5521.323,6895.516,1325.0,6105.0,7040.0,-0.143,0.181,0.116,-0.095,0.164,0.115,0.218,-0.092,-0.045
2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,2352,3788,6140,1172.0,6541.0,7713.0,-0.014,1272.857,5621.0,6893.857,1151.2,5773.2,6924.4,1378.452,5536.677,6915.129,1177.0,6105.0,7040.0,-0.15,0.181,0.115,-0.079,0.164,0.119,1.007,-0.421,-0.204
2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.06407080000000001,2613,3197,5810,1433.0,5917.0,7350.0,-0.075,1288.286,5572.429,6860.714,1141.2,6202.2,7343.4,1393.452,5526.0,6919.452,1177.0,5928.0,7040.0,0.028,0.071,0.062,0.112,0.062,0.071,0.823,-0.46,-0.21
2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,2352.0,3788.0,6140.0,0.016,1363.0,5510.143,6873.143,1413.8,5774.2,7188.0,1434.677,5438.323,6873.0,1177.0,5928.0,7040.0,0.639,-0.303,-0.107,0.726,-0.313,-0.107,-0.165,0.074,-0.017
2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,2613.0,3197.0,5810.0,0.026,1524.429,5428.0,6952.429,1749.4,5192.6,6942.0,1487.258,5338.935,6826.194,1177.0,5928.0,7040.0,0.757,-0.401,-0.149,0.714,-0.411,-0.164,-0.668,0.876,0.181
2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,1965.0,4069.0,6034.0,0.015,1663.857,5162.429,6826.286,1907.0,4702.4,6609.4,1507.806,5281.581,6789.387,1433.0,5917.0,7040.0,0.303,-0.23,-0.111,0.181,-0.212,-0.116,-0.577,0.543,0.179
2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,867.0,5997.0,6864.0,-0.054,1654.143,5147.0,6801.143,1846.0,4593.6,6439.6,1460.129,5330.548,6790.677,1433.0,5917.0,6864.0,-0.406,0.125,0.011,-0.476,0.165,0.009,-0.295,-0.068,-0.096
2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,832.0,6280.0,7112.0,0.01,1604.857,5112.714,6717.571,1725.8,4666.2,6392.0,1431.903,5411.935,6843.839,1433.0,5917.0,6864.0,-0.419,0.16,0.039,-0.482,0.228,0.059,0.256,0.029,0.055
2012-09-08,3,1,9,0,6,0,2,0.6591670000000001,0.611121,0.799167,0.281104,1557,4419,5976,611.0,5592.0,6203.0,-0.063,1524.714,4977.143,6501.857,1377.6,5027.0,6404.6,1411.839,5405.871,6817.71,1433.0,5592.0,6203.0,-0.567,0.034,-0.09,-0.599,0.124,-0.046,1.548,-0.21,-0.037
2012-09-09,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,1045.0,6459.0,7504.0,-0.075,1469.286,5054.571,6523.857,1064.0,5679.4,6743.4,1404.323,5420.839,6825.161,1045.0,5592.0,6203.0,-0.256,0.192,0.099,-0.289,0.278,0.15,1.459,-0.124,0.096
2012-09-10,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,1557.0,4419.0,5976.0,-0.044,1355.714,5144.714,6500.429,982.4,5749.4,6731.8,1413.806,5361.097,6774.903,1045.0,5592.0,6203.0,0.101,-0.176,-0.118,0.148,-0.141,-0.081,-0.282,0.45,0.259
2012-09-11,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.09205419999999999,1070,6697,7767,2570.0,5657.0,8227.0,-0.01,1349.571,5496.143,6845.714,1323.0,5681.4,7004.4,1458.129,5347.129,6805.258,1045.0,5657.0,6864.0,0.763,0.058,0.209,0.904,0.029,0.202,-0.584,0.184,-0.056
2012-09-12,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,1050,6820,7870,1118.0,6407.0,7525.0,0.038,1228.571,5830.143,7058.714,1380.2,5706.8,7087.0,1459.839,5401.516,6861.355,1045.0,5997.0,7112.0,-0.234,0.186,0.097,-0.09,0.099,0.066,-0.061,0.064,0.046
2012-09-13,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.08272080000000001,1054,6750,7804,1070.0,6697.0,7767.0,0.022,1257.571,5930.143,7187.714,1472.0,5927.8,7399.8,1421.871,5486.839,6908.71,1070.0,6280.0,7504.0,-0.247,0.221,0.124,-0.149,0.129,0.081,-0.015,0.008,0.005
2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.10386300000000001,1379,6630,8009,1050.0,6820.0,7870.0,0.034,1288.714,6007.286,7296.0,1473.0,6000.0,7473.0,1385.355,5566.129,6951.484,1070.0,6407.0,7525.0,-0.242,0.225,0.132,-0.185,0.135,0.079,0.313,-0.028,0.018
2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,1054.0,6750.0,7804.0,-0.039,1352.0,6172.714,7524.714,1372.4,6466.2,7838.6,1380.419,5600.774,6981.194,1070.0,6459.0,7767.0,-0.236,0.205,0.118,-0.22,0.094,0.037,1.998,-0.177,0.117
2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.09018330000000001,2166,5167,7333,1379.0,6630.0,8009.0,-0.047,1399.714,6197.143,7596.857,1134.2,6660.8,7795.0,1388.516,5632.194,7020.71,1118.0,6630.0,7804.0,-0.007,0.177,0.141,-0.015,0.07,0.054,0.571,-0.221,-0.084
2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.15174200000000002,1022,5847,6869,3160.0,5554.0,8714.0,0.001,1628.714,6359.286,7988.0,1542.6,6490.2,8032.8,1451.806,5613.0,7064.806,1118.0,6630.0,7870.0,1.177,-0.011,0.233,0.94,-0.127,0.091,-0.677,0.053,-0.212
2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,2166.0,5167.0,7333.0,0.073,1571.0,6289.286,7860.286,1761.8,6184.2,7946.0,1478.516,5577.516,7056.032,1118.0,6630.0,7804.0,0.465,-0.074,0.039,0.379,-0.178,-0.067,-0.829,-0.284,-0.445
2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,1022.0,5847.0,6869.0,-0.114,1557.286,6209.286,7766.571,1756.2,5989.6,7745.8,1463.645,5583.387,7047.032,1070.0,6630.0,7804.0,-0.302,0.047,-0.025,-0.344,-0.058,-0.116,-0.229,0.164,0.105
2012-09-20,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.11816700000000001,939,6781,7720,371.0,3702.0,4073.0,-0.011,1457.429,5781.429,7238.857,1619.6,5380.0,6999.6,1384.419,5540.29,6924.71,1054.0,5847.0,7804.0,-0.732,-0.332,-0.412,-0.745,-0.36,-0.437,1.531,0.832,0.895
2012-09-21,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,1250,6917,8167,788.0,6803.0,7591.0,0.096,1420.0,5779.0,7199.0,1501.4,5414.6,6916.0,1370.871,5651.968,7022.839,1054.0,5847.0,7591.0,-0.425,0.204,0.081,-0.445,0.177,0.054,0.586,0.017,0.076
2012-09-22,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,2512,5883,8395,939.0,6781.0,7720.0,0.085,1403.571,5783.429,7187.0,1057.2,5660.0,6717.2,1368.065,5693.161,7061.226,1022.0,5847.0,7591.0,-0.314,0.191,0.093,-0.331,0.172,0.074,1.675,-0.132,0.087
2012-09-23,4,1,9,0,0,0,1,0.529167,0.518933,0.46708299999999997,0.22325799999999998,2454,5453,7907,1250.0,6917.0,8167.0,-0.186,1385.143,5824.429,7209.571,874.0,6010.0,6884.0,1373.516,5725.161,7098.677,1022.0,5847.0,7591.0,-0.09,0.208,0.15,-0.098,0.188,0.133,0.963,-0.212,-0.032
2012-09-24,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,2512.0,5883.0,8395.0,-0.028,1292.571,5871.429,7164.0,1172.0,6017.2,7189.2,1419.258,5712.323,7131.581,1022.0,5883.0,7591.0,0.77,0.03,0.177,0.943,0.002,0.172,-0.602,0.094,-0.114
2012-09-25,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,2454.0,5453.0,7907.0,0.07,1333.714,5912.286,7246.0,1588.6,6367.4,7956.0,1454.452,5681.71,7136.161,1022.0,5883.0,7720.0,0.687,-0.04,0.108,0.84,-0.078,0.091,-0.656,0.227,-0.047
2012-09-26,4,1,9,0,3,1,1,0.635,0.5966130000000001,0.630833,0.2444,787,6946,7733,1001.0,6435.0,7436.0,0.155,1330.714,5996.286,7327.0,1631.2,6293.8,7925.0,1444.0,5687.452,7131.452,1001.0,6435.0,7720.0,-0.307,0.131,0.043,-0.248,0.073,0.015,-0.214,0.079,0.04
